,node_1,node_2
27717,1444,2841
27718,1444,50862
27719,1444,14260
27720,1444,1112
27722,1444,19286
17890,915,46120
17812,915,8693
17813,915,36915
17814,915,32752
17815,915,30174
17816,915,11310
17817,915,24011
17818,915,20231
17819,915,32460
17820,915,30536
17821,915,17232
17822,915,21055
17823,915,9964
17891,915,4260
17889,915,21350
17864,915,1665
17877,915,6923
17865,915,42546
17866,915,15285
17867,915,3426
17868,915,50161
17869,915,48329
17870,915,40785
17871,915,45409
17872,915,41679
17873,915,39703
17874,915,21528
17875,915,49936
17876,915,34163
17878,915,52718
17888,915,39788
17879,915,9961
17880,915,4066
17809,915,9982
17810,915,32495
17811,915,43333
17881,915,41230
17882,915,44331
17883,915,9856
17884,915,49728
17885,915,47128
17886,915,30427
17887,915,27647
27595,1444,7162
27597,1444,10077
68424,52292,54571
27598,1444,48826
68447,52292,45946
68448,52292,39349
68449,52292,9915
68450,52292,14526
68451,52292,48194
68452,52292,5519
68453,52292,46707
68454,52292,15163
68455,52292,20197
68456,52292,13299
68457,52292,41550
68458,52292,26596
68459,52292,49441
68460,52292,46866
68461,52292,35001
68462,52292,16135
68463,52292,30224
68464,52292,18008
68465,52292,41247
68466,52292,50935
68467,52292,12478
68468,52292,51395
68469,52292,5515
68470,52292,46402
68471,52292,45540
68472,52292,38971
68473,52292,52817
68446,52292,30914
68445,52292,44296
68444,52292,28586
68437,52292,7144
68425,52292,23590
68426,52292,8358
17852,915,19349
68427,52292,5632
68428,52292,53905
68429,52292,32361
68430,52292,4882
68431,52292,15715
68432,52292,7184
68433,52292,28146
68434,52292,14928
68435,52292,27912
68438,52292,23507
68443,52292,8656
68439,52292,7729
17778,915,31924
17779,915,18127
17780,915,11023
17781,915,34742
17782,915,37383
17783,915,52288
17784,915,41044
17785,915,38286
68440,52292,37388
68441,52292,54002
68442,52292,18958
68474,52292,40679
68475,52292,11253
68476,52292,21873
27612,1444,42437
17794,915,4709
17795,915,29721
17796,915,2093
17797,915,34128
17798,915,25557
17799,915,2217
17800,915,54101
17801,915,33695
17802,915,37868
17803,915,12263
17804,915,10806
68500,52292,52648
27611,1444,16695
17792,915,13084
27610,1444,27440
27609,1444,31680
27608,1444,1664
27607,1444,9577
27606,1444,20982
27605,1444,36392
27604,1444,40568
27603,1444,11158
27602,1444,11996
27601,1444,52963
27600,1444,20348
27599,1444,9722
17793,915,29366
17791,915,49333
68477,52292,25271
68490,52292,29085
68478,52292,46630
68479,52292,25950
68480,52292,37220
68481,52292,3755
68482,52292,47582
68483,52292,46768
68484,52292,25548
68485,52292,8717
68486,52292,11465
68487,52292,12091
68488,52292,29702
68489,52292,37286
68491,52292,22572
17790,915,6367
68492,52292,26777
68493,52292,8740
68494,52292,5871
68495,52292,21469
68496,52292,23607
68497,52292,32032
68498,52292,25984
68499,52292,35306
17786,915,4900
17787,915,40005
17788,915,40533
17789,915,46167
27594,1444,50154
420300,32083,42934
420399,32083,45500
420369,32083,33796
420379,32083,41720
420378,32083,41693
420377,32083,33361
420376,32083,34683
420375,32083,267
420374,32083,34593
420373,32083,52354
420372,32083,42546
420371,32083,48785
420370,32083,36669
420368,32083,26205
420408,32083,40154
420367,32083,53366
420366,32083,46964
420365,32083,33866
420364,32083,49667
420363,32083,46941
420362,32083,41842
420361,32083,50543
420360,32083,46028
420359,32083,39858
420358,32083,40695
420380,32083,33642
420382,32083,42773
420383,32083,38301
420384,32083,53491
420406,32083,43685
420405,32083,49230
420404,32083,45547
420403,32083,52682
420402,32083,52671
420401,32083,40114
420400,32083,27080
420398,32083,40928
420397,32083,42721
420396,32083,48541
420395,32083,44685
420394,32083,39219
420393,32083,41823
420392,32083,40076
420391,32083,47128
420390,32083,43325
420389,32083,45313
420388,32083,54451
420387,32083,51592
420386,32083,44436
420385,32083,32204
420357,32083,47795
420356,32083,43576
420355,32083,46869
420330,32083,38815
420328,32083,34409
420327,32083,47609
420326,32083,40327
420325,32083,42252
420324,32083,40476
420323,32083,33495
420322,32083,50269
420321,32083,882
420320,32083,32616
420319,32083,53019
420318,32083,48060
420317,32083,43608
420316,32083,45680
420315,32083,36911
420314,32083,7302
420313,32083,49273
420312,32083,12295
420311,32083,41230
420310,32083,48894
420309,32083,34375
420308,32083,32537
420329,32083,53123
420331,32083,35452
420354,32083,43326
420332,32083,52134
420353,32083,34550
420352,32083,41595
420351,32083,34543
420350,32083,53226
420349,32083,33667
420348,32083,51336
420347,32083,37134
420346,32083,54134
420345,32083,32776
420344,32083,37131
420343,32083,39745
420342,32083,41011
420341,32083,44123
420340,32083,38034
420339,32083,53292
420338,32083,54101
420337,32083,44975
420336,32083,47671
420335,32083,51563
420334,32083,35717
420333,32083,34440
420407,32083,843
420381,32083,15448
420288,32083,48195
420303,32083,37736
420294,32083,46026
420293,32083,53745
420292,32083,53741
420291,32083,53488
420290,32083,51475
420289,32083,39353
420297,32083,39173
420287,32083,43744
420286,32083,53689
420307,32083,33373
420306,32083,50161
420305,32083,39457
420304,32083,51029
420302,32083,38897
420296,32083,53126
420301,32083,51006
420298,32083,54564
420299,32083,33314
420285,32083,42824
420284,32083,24322
420283,32083,48157
420282,32083,52734
420281,32083,34935
420280,32083,36701
420279,32083,42803
420295,32083,42039
50478,2609,48919
50477,2609,43570
50476,2609,31573
50512,2609,23210
50474,2609,9951
50479,2609,27387
50480,2609,5575
50481,2609,33995
50482,2609,16378
50483,2609,49154
50484,2609,51368
50485,2609,25934
50486,2609,9761
50487,2609,42190
50488,2609,5149
50489,2609,21262
50490,2609,13350
50475,2609,41577
50470,2609,30948
50473,2609,44207
50427,2609,27297
50420,2609,26498
50421,2609,28331
50422,2609,44216
50423,2609,27293
50424,2609,24760
50425,2609,14289
50426,2609,44127
50428,2609,40169
50439,2609,12009
50429,2609,51564
50437,2609,10100
50436,2609,30054
50435,2609,36385
50434,2609,46809
50433,2609,42389
50432,2609,14080
50438,2609,22465
50440,2609,40194
50472,2609,22903
50464,2609,3931
50471,2609,15742
50492,2609,50703
50469,2609,37881
50468,2609,36978
50467,2609,18284
50466,2609,45055
50465,2609,12682
50463,2609,47138
50441,2609,11607
50462,2609,9709
50461,2609,13501
50460,2609,44768
50459,2609,47535
50458,2609,15929
50457,2609,25755
50419,2609,54361
50491,2609,40906
50415,2609,29393
50493,2609,47139
50528,2609,23887
50526,2609,33793
50525,2609,9203
50524,2609,45609
50523,2609,25772
50522,2609,752
50456,2609,18431
50521,2609,14020
50520,2609,31691
50519,2609,20497
50518,2609,48361
50517,2609,13383
50516,2609,38385
50515,2609,41637
50514,2609,43405
50513,2609,48298
50501,2609,23079
50502,2609,26995
50503,2609,13172
50504,2609,45357
50505,2609,18068
50506,2609,40285
50507,2609,17689
50508,2609,45360
50509,2609,54265
50510,2609,24291
50527,2609,11531
50529,2609,48106
50494,2609,23985
50530,2609,35538
50495,2609,35675
50418,2609,48606
50417,2609,19732
50416,2609,26045
50511,2609,43161
50442,2609,52056
50443,2609,3474
50444,2609,41739
50445,2609,35378
50446,2609,33449
50447,2609,53579
50454,2609,29434
50453,2609,21007
50452,2609,43080
50451,2609,37624
50450,2609,18064
50449,2609,42611
50448,2609,29851
50496,2609,15237
50497,2609,25308
50498,2609,39643
50499,2609,38155
50500,2609,45364
50532,2609,24509
50531,2609,49931
50455,2609,6342
50431,2609,46803
50534,2609,16780
50540,2609,49906
50533,2609,41452
50535,2609,10496
50536,2609,46759
50537,2609,32746
50539,2609,48127
50538,2609,23258
50541,2609,3259
50542,2609,46202
50543,2609,36264
50430,2609,3888
150973,8522,23892
150967,8522,34997
150968,8522,18678
150970,8522,4444
150971,8522,51058
150972,8522,34725
150892,8522,24373
150974,8522,40264
150975,8522,46227
150976,8522,17198
150977,8522,14880
150879,8522,22873
150978,8522,25371
150966,8522,35530
150886,8522,4263
150880,8522,15182
150881,8522,47711
150882,8522,31366
150883,8522,52312
150884,8522,42437
150885,8522,14314
150980,8522,45395
150887,8522,37045
150888,8522,22052
150889,8522,34317
150965,8522,27791
150964,8522,42539
150963,8522,43836
150979,8522,15296
150878,8522,13054
150981,8522,31251
150982,8522,38838
150891,8522,36735
150866,8522,17752
150867,8522,10073
150868,8522,45012
150993,8522,53177
150992,8522,39954
150991,8522,12609
150990,8522,47921
150989,8522,31898
150988,8522,49512
150987,8522,17935
150986,8522,26237
150869,8522,9722
150870,8522,9479
150871,8522,35811
150872,8522,15480
150874,8522,48387
150873,8522,23485
150875,8522,32419
150876,8522,29601
150877,8522,36392
150961,8522,39678
150985,8522,9854
150984,8522,25163
150983,8522,20944
150962,8522,10869
150969,8522,13834
150960,8522,17705
150916,8522,33919
150910,8522,12477
150911,8522,21625
150912,8522,24206
150913,8522,27725
150914,8522,40864
150915,8522,24827
150959,8522,20904
150908,8522,20017
150918,8522,18786
150919,8522,42235
150920,8522,28839
150921,8522,52816
150922,8522,30956
150923,8522,19913
150909,8522,8898
150907,8522,13647
150925,8522,38333
150898,8522,39788
150890,8522,18861
150893,8522,9911
150894,8522,12042
150895,8522,53430
150896,8522,10277
150897,8522,49402
150899,8522,40544
150906,8522,10805
150900,8522,9289
150901,8522,36122
150902,8522,18580
150903,8522,43317
150904,8522,16583
150905,8522,53487
150924,8522,34472
150917,8522,25103
150926,8522,34587
150938,8522,49643
150940,8522,25732
150941,8522,20278
150942,8522,34201
150943,8522,42564
150944,8522,28460
150945,8522,53152
150946,8522,35490
150947,8522,24882
150948,8522,34106
150949,8522,46265
150927,8522,22315
150951,8522,46267
150952,8522,14502
150953,8522,41415
150954,8522,20097
150955,8522,49204
150956,8522,45527
150957,8522,43627
150958,8522,22165
150939,8522,27604
150950,8522,13376
150937,8522,17044
150931,8522,22748
150935,8522,10250
150934,8522,11887
150933,8522,29287
150932,8522,29917
150936,8522,28225
150929,8522,13546
150928,8522,3267
150930,8522,51189
2323,99,1227
2322,99,22543
2321,99,1018
2320,99,9424
2319,99,52117
2318,99,16490
2315,99,36461
2317,99,49709
2316,99,27880
2325,99,9432
2314,99,2357
2313,99,33594
2312,99,50606
13370,670,52440
13371,670,8560
13372,670,996
13373,670,4619
2324,99,11758
2329,99,28057
2326,99,6477
13277,670,20753
13375,670,16948
13271,670,7368
2335,99,31896
13272,670,16284
13273,670,47242
13274,670,1241
13275,670,12402
13276,670,27078
13278,670,16951
2327,99,13023
13279,670,6271
13280,670,31690
2334,99,33579
2333,99,32975
2332,99,33177
2331,99,8825
2330,99,28534
2328,99,44571
13374,670,53139
2288,99,11913
13376,670,8571
13377,670,7332
13390,670,44567
13391,670,18646
13392,670,28316
13393,670,41474
2301,99,3017
2300,99,5019
2299,99,39899
2298,99,2802
2297,99,28052
2296,99,23327
2295,99,13586
2294,99,12761
2293,99,1681
2292,99,12746
2291,99,52471
2290,99,30862
2289,99,46264
13282,670,21798
2287,99,7926
13389,670,41683
2302,99,34897
2303,99,44298
13386,670,18313
13378,670,47648
13379,670,1403
13380,670,13211
13381,670,46124
13382,670,19099
13383,670,53463
13384,670,47552
13385,670,4054
13387,670,21101
2304,99,51002
13388,670,6916
2311,99,39969
2310,99,21159
2309,99,16902
2308,99,26829
2307,99,16690
2306,99,1402
2305,99,42978
13281,670,22228
13317,670,34172
13283,670,31695
13328,670,43926
13320,670,42512
13321,670,40063
13322,670,44219
13323,670,52837
13324,670,36148
13325,670,19629
13326,670,42477
13327,670,43801
13329,670,26766
13318,670,42675
13330,670,26274
13331,670,27533
13332,670,17859
13333,670,11687
13334,670,52620
13335,670,43155
13336,670,20742
13337,670,14179
13319,670,40881
2285,99,40928
13284,670,6651
13306,670,40445
13314,670,30308
13313,670,13952
13312,670,24210
13311,670,23525
13310,670,29665
13309,670,19787
13308,670,23542
13307,670,15936
13305,670,12674
13296,670,32261
13304,670,16125
13303,670,41308
13302,670,41538
13301,670,51266
13300,670,21600
13299,670,22900
13298,670,5738
13297,670,18889
13338,670,23824
13339,670,48946
13340,670,40084
13294,670,32164
13363,670,25973
13364,670,3724
13365,670,25337
13366,670,19418
13367,670,5011
13368,670,30879
13369,670,49766
13295,670,29212
13293,670,46821
13341,670,37713
13292,670,15720
13291,670,45927
13290,670,16747
13289,670,3077
13288,670,6772
13287,670,38560
13286,670,45467
13285,670,27710
13362,670,25107
13361,670,9800
13360,670,4225
13359,670,50570
13342,670,49176
13343,670,18832
13344,670,34540
13345,670,44034
13346,670,7504
13347,670,50523
13348,670,32474
13349,670,28245
13350,670,8537
13351,670,23620
13352,670,19052
13353,670,50117
13354,670,21214
13355,670,31205
13356,670,6679
13357,670,33769
13358,670,18074
2286,99,14196
2231,99,47514
2284,99,16646
2237,99,29605
2230,99,35439
13316,670,19207
2232,99,48868
2233,99,38075
2234,99,4705
2235,99,26346
2236,99,3982
2238,99,50252
2228,99,25649
2239,99,24254
2240,99,28828
2241,99,2713
2242,99,27960
2243,99,46400
2244,99,31533
2245,99,43326
2229,99,19168
2227,99,53921
2247,99,22750
2217,99,39385
2283,99,33751
2211,99,32127
2212,99,12555
2213,99,45000
2214,99,48262
2215,99,16519
2216,99,26869
2218,99,8422
2226,99,4898
2219,99,1457
2220,99,6893
2221,99,32361
2222,99,9673
2223,99,5078
2224,99,22691
2225,99,47723
2246,99,25677
13315,670,12279
2248,99,30300
2274,99,4978
2269,99,45306
13395,670,28513
13394,670,30204
2270,99,47602
2271,99,39221
2272,99,7494
2273,99,48271
2275,99,17469
2267,99,9354
2276,99,24658
2277,99,36817
2278,99,29508
2280,99,43161
2281,99,54508
2249,99,36767
2282,99,11513
2268,99,17672
2279,99,53341
2266,99,325
2257,99,47782
2251,99,24002
2265,99,47534
2250,99,48181
2253,99,9321
2254,99,42022
2255,99,11234
2256,99,27978
2252,99,43298
2258,99,30958
2259,99,7245
2264,99,38137
2263,99,7694
2262,99,52600
2261,99,12556
2260,99,30121
77922,4133,11612
77962,4133,9081
77963,4133,7911
77964,4133,43807
77965,4133,9768
77966,4133,16847
77928,4133,16440
77961,4133,43362
77927,4133,37410
77926,4133,8669
77925,4133,30489
77924,4133,9078
77923,4133,16335
77915,4133,50452
77921,4133,37796
77920,4133,15917
77919,4133,34750
77918,4133,38286
77917,4133,6140
77916,4133,28996
77967,4133,27199
77968,4133,47688
77969,4133,50548
77970,4133,29721
77914,4133,9678
77913,4133,33215
77912,4133,36725
77959,4133,46906
77960,4133,11682
77931,4133,32284
77945,4133,43576
77958,4133,39410
77943,4133,53270
77942,4133,29249
77941,4133,38964
77940,4133,46201
77939,4133,30945
77938,4133,24824
77937,4133,28399
77936,4133,10105
77935,4133,9504
77934,4133,53489
77933,4133,42001
77932,4133,45411
77910,4133,8435
77930,4133,32703
77929,4133,52322
77946,4133,34579
77947,4133,44020
77948,4133,29096
77949,4133,50959
77950,4133,18234
77951,4133,29601
77952,4133,19089
77953,4133,15565
77954,4133,42684
77955,4133,26545
77956,4133,9754
77957,4133,24428
77911,4133,8643
77973,4133,42728
77909,4133,16747
77987,4133,40592
77989,4133,37304
77990,4133,36868
77991,4133,39260
77992,4133,25352
77994,4133,35558
77995,4133,16222
77996,4133,32752
77997,4133,34674
77998,4133,17784
77999,4133,41444
78000,4133,33486
78001,4133,36462
78002,4133,52926
78003,4133,28990
78004,4133,39603
78005,4133,21989
78006,4133,39939
78007,4133,41909
78008,4133,20185
78009,4133,21140
78010,4133,52713
78011,4133,49728
78012,4133,10844
78013,4133,54101
78014,4133,16511
78015,4133,7156
78016,4133,10071
77988,4133,52297
77986,4133,26588
77908,4133,41638
77985,4133,30793
77907,4133,43930
77906,4133,13314
77905,4133,21802
77904,4133,4473
77903,4133,25841
77902,4133,41011
77901,4133,27701
77900,4133,45975
77899,4133,26058
77898,4133,37361
77897,4133,44118
77896,4133,26070
77895,4133,30876
77894,4133,5251
77971,4133,27207
77972,4133,42721
77974,4133,32481
77975,4133,31599
77976,4133,46264
77977,4133,44272
77978,4133,7514
77979,4133,38498
77980,4133,49204
77981,4133,41637
77982,4133,38392
77983,4133,14218
77984,4133,4407
77993,4133,24085
77944,4133,18997
27240,1428,35813
113138,6180,26321
27267,1428,27398
27268,1428,6223
27269,1428,15226
27288,1428,23418
27287,1428,16213
27286,1428,15050
27285,1428,29957
27284,1428,54454
27283,1428,580
113180,6180,7305
113179,6180,12277
113178,6180,32551
113177,6180,25965
113176,6180,32262
113175,6180,15041
113174,6180,31597
113173,6180,54496
113172,6180,42728
113171,6180,38419
113170,6180,23193
113169,6180,53142
113168,6180,32277
113167,6180,14188
113166,6180,50998
113165,6180,14606
113164,6180,41607
113163,6180,21273
113162,6180,12730
113161,6180,41128
113139,6180,2528
113137,6180,27741
113159,6180,32633
113136,6180,35431
113106,6180,17616
113107,6180,28546
113108,6180,26054
113109,6180,23132
113110,6180,47701
113111,6180,18999
113112,6180,25828
113113,6180,47944
113114,6180,30252
113115,6180,24539
113116,6180,9673
113118,6180,30464
113119,6180,22524
113120,6180,47046
113121,6180,17785
113122,6180,16758
113123,6180,21396
113124,6180,16907
113125,6180,14269
113126,6180,50688
113127,6180,38500
113128,6180,4432
113129,6180,36550
113130,6180,43755
113131,6180,16788
113132,6180,19595
113133,6180,47102
113134,6180,48459
113135,6180,52109
113160,6180,36164
113158,6180,17039
113104,6180,54109
27319,1428,18918
113157,6180,17243
113156,6180,51368
113155,6180,47037
113154,6180,18615
27271,1428,8123
113153,6180,8107
113152,6180,45669
113151,6180,50015
113150,6180,42783
27282,1428,22359
27281,1428,49498
27280,1428,8752
27279,1428,35490
27278,1428,32768
27277,1428,47613
27276,1428,17466
27275,1428,22567
27274,1428,15425
27273,1428,22086
27272,1428,41129
113149,6180,32091
113148,6180,50956
113147,6180,13746
113146,6180,45563
113145,6180,46799
113144,6180,20617
113143,6180,38324
113142,6180,25908
113141,6180,28408
27320,1428,23469
27318,1428,30023
27270,1428,44475
27317,1428,27681
27239,1428,26288
27289,1428,49325
27290,1428,34231
27291,1428,15341
27292,1428,32715
27293,1428,50367
27294,1428,48092
27295,1428,3212
27296,1428,28718
27297,1428,22813
27298,1428,7757
27299,1428,3839
27300,1428,48565
27301,1428,37542
27302,1428,9837
27303,1428,20715
27304,1428,32540
27305,1428,34263
27306,1428,48518
27307,1428,20909
27308,1428,29792
27309,1428,46320
27310,1428,52236
27311,1428,52487
27312,1428,37564
27313,1428,38659
27314,1428,13028
27315,1428,27879
27316,1428,39088
113105,6180,7825
113117,6180,13060
113181,6180,42964
27221,1428,22041
27219,1428,36302
27218,1428,19971
27217,1428,7621
27216,1428,31712
27215,1428,42542
27214,1428,31489
27213,1428,34087
27212,1428,11392
27211,1428,21975
27210,1428,48714
27209,1428,34078
27208,1428,37131
27207,1428,16103
27206,1428,44809
27205,1428,35008
27204,1428,13664
27203,1428,34935
113182,6180,10100
113224,6180,30230
113223,6180,44089
113222,6180,5369
113221,6180,47166
113220,6180,38436
113219,6180,36203
113218,6180,53801
113217,6180,16935
113216,6180,16057
113215,6180,14890
113214,6180,46651
27220,1428,37619
27222,1428,21822
113212,6180,23088
27223,1428,51580
27238,1428,42745
27237,1428,4713
27236,1428,45718
27235,1428,37242
27234,1428,7424
27241,1428,5310
27242,1428,4921
27243,1428,19391
27244,1428,21853
27245,1428,13722
27246,1428,53489
27247,1428,15939
27248,1428,33981
27249,1428,43508
27250,1428,36978
27251,1428,53236
27252,1428,29249
27253,1428,2977
27254,1428,22097
27233,1428,18194
27232,1428,52544
27231,1428,25880
27230,1428,26548
27229,1428,49331
27228,1428,6151
27227,1428,36003
27226,1428,44296
27225,1428,34531
27224,1428,11613
113213,6180,39937
113225,6180,11984
27202,1428,2443
27266,1428,52047
113201,6180,10042
113202,6180,22406
113203,6180,44312
113204,6180,10352
113205,6180,8584
113206,6180,29370
27265,1428,35692
113199,6180,21169
27264,1428,50308
27263,1428,41131
27262,1428,29906
27261,1428,51415
27260,1428,50298
27259,1428,25278
113200,6180,38464
113198,6180,20315
27258,1428,30965
113189,6180,50805
113183,6180,17085
113184,6180,26193
113185,6180,21952
113186,6180,8298
113187,6180,18087
113188,6180,18088
113190,6180,53840
113197,6180,2234
113191,6180,19085
113192,6180,53329
113193,6180,10903
113194,6180,37310
113195,6180,6870
113196,6180,12361
27201,1428,37490
113140,6180,9513
27257,1428,2950
113209,6180,24938
27256,1428,18794
113207,6180,16257
113208,6180,42781
27255,1428,32641
113210,6180,27267
113211,6180,32956
27199,1428,44802
27200,1428,51793
253209,38286,19147
247016,15068,39679
247003,15068,22591
247015,15068,25987
253210,38286,20339
247009,15068,43185
247004,15068,45004
247005,15068,36416
246995,15068,17262
253208,38286,411
247006,15068,31397
247007,15068,8664
247008,15068,44724
246994,15068,40912
246935,15068,16991
246924,15068,52955
253207,38286,26236
247017,15068,25352
247018,15068,36895
247019,15068,27213
246932,15068,17568
246993,15068,49412
246992,15068,46028
246991,15068,53787
246996,15068,53193
246925,15068,30876
246926,15068,47061
246927,15068,29452
246928,15068,34063
246997,15068,44262
246930,15068,28703
246931,15068,20674
246933,15068,33638
247002,15068,42934
246934,15068,29815
247014,15068,53126
247013,15068,51346
247012,15068,21504
247011,15068,43627
247010,15068,53587
246998,15068,48870
246999,15068,17682
247000,15068,22288
247001,15068,34207
247021,15068,39999
246929,15068,34715
253202,38286,54553
246936,15068,33539
246964,15068,32615
246966,15068,30648
246967,15068,30097
246968,15068,5256
246969,15068,24824
253124,38286,22698
253125,38286,16842
253126,38286,47091
253127,38286,21203
253128,38286,54406
253129,38286,20603
253130,38286,32709
253131,38286,18980
253132,38286,51618
253133,38286,47596
253134,38286,31149
253135,38286,29452
253136,38286,47998
253137,38286,30938
253138,38286,882
246965,15068,30931
246963,15068,53930
253140,38286,110
246962,15068,655
247023,15068,25364
247022,15068,47466
253189,38286,31865
253188,38286,26383
253187,38286,48329
253186,38286,43656
253185,38286,27449
246953,15068,47735
246954,15068,51838
246955,15068,36084
246956,15068,23632
246957,15068,53430
246958,15068,38075
253121,38286,52053
253122,38286,49775
253123,38286,15917
246959,15068,27178
246960,15068,18194
246961,15068,27080
253139,38286,18396
253141,38286,28196
246937,15068,20169
253164,38286,38363
253166,38286,22380
253167,38286,40725
253184,38286,48320
253183,38286,38616
253182,38286,42912
253181,38286,18252
253180,38286,53126
253179,38286,51483
253178,38286,42205
253177,38286,21866
253176,38286,49207
253175,38286,25333
253174,38286,45142
253173,38286,41
253172,38286,23091
253171,38286,31397
253168,38286,32190
253169,38286,51006
253170,38286,19659
253165,38286,46734
253163,38286,33537
253142,38286,39387
253162,38286,37710
253143,38286,51405
253144,38286,25656
253145,38286,30538
253146,38286,24628
253147,38286,33841
253148,38286,15404
253149,38286,15565
253150,38286,29907
253151,38286,44459
253152,38286,9957
253153,38286,19630
253154,38286,31782
253155,38286,18621
253156,38286,49163
253157,38286,21671
253158,38286,22760
253159,38286,16410
253160,38286,39219
253161,38286,46028
247024,15068,46101
247025,15068,53376
247026,15068,29516
246975,15068,29052
246973,15068,39387
246972,15068,31140
246971,15068,34357
246970,15068,46205
253108,38286,48960
253109,38286,26853
253110,38286,34077
253111,38286,41028
253112,38286,22027
253113,38286,20773
253114,38286,46355
253115,38286,20174
253116,38286,42391
253117,38286,53356
253118,38286,30256
253119,38286,39547
253120,38286,24824
246947,15068,38701
246948,15068,40642
246974,15068,43779
246976,15068,52359
247027,15068,33486
246977,15068,50959
246938,15068,31175
246939,15068,20773
246940,15068,52272
246941,15068,24101
246942,15068,41516
246943,15068,50862
246944,15068,47832
246945,15068,16322
246946,15068,43280
253107,38286,18931
246986,15068,45688
246985,15068,34895
246984,15068,21349
246983,15068,48930
246982,15068,28669
246981,15068,48243
246980,15068,36373
246979,15068,25338
246978,15068,30538
246949,15068,50454
246950,15068,47512
246951,15068,15917
246952,15068,52076
253215,38286,27483
253214,38286,50409
253213,38286,21926
253212,38286,47809
253211,38286,28316
247041,15068,28537
247040,15068,46195
247039,15068,54101
247038,15068,23299
247037,15068,42509
247036,15068,21769
247035,15068,29382
247034,15068,31663
247033,15068,18271
247032,15068,22579
247031,15068,50780
247030,15068,53066
247029,15068,39401
247028,15068,53395
253216,38286,28539
253217,38286,27683
247042,15068,18712
253198,38286,17528
253206,38286,24230
253205,38286,17515
253204,38286,50812
253203,38286,25352
246989,15068,43538
253201,38286,47671
253200,38286,31121
253199,38286,28302
253197,38286,20891
247043,15068,41011
253196,38286,34467
253195,38286,24531
253194,38286,27254
253193,38286,42546
253192,38286,34670
253191,38286,36078
253190,38286,19286
247044,15068,47239
246990,15068,30984
247020,15068,41670
246988,15068,30316
253098,38286,17755
246987,15068,16842
253106,38286,19002
253105,38286,28552
253104,38286,26410
253103,38286,44123
253101,38286,34715
253100,38286,33941
253099,38286,32235
253102,38286,34935
253097,38286,42803
78652,9461,49049
78709,9461,13392
78708,9461,12169
78707,9461,6003
78706,9461,48029
78667,9461,26476
78705,9461,15601
78661,9461,16619
78653,9461,45773
78654,9461,21227
78660,9461,10089
78659,9461,5704
78658,9461,9046
78657,9461,21752
78711,9461,33609
78656,9461,25232
78655,9461,9246
78710,9461,48715
78716,9461,36808
78712,9461,35467
78722,9461,12751
78729,9461,10666
78728,9461,28329
78727,9461,42739
78726,9461,32420
78725,9461,13799
78724,9461,40443
78723,9461,43834
78721,9461,50442
78713,9461,16403
78720,9461,35754
78719,9461,46468
78718,9461,37489
78717,9461,4780
78663,9461,40625
78715,9461,39416
78714,9461,51433
78662,9461,6712
78702,9461,32228
78664,9461,16094
78665,9461,11597
78685,9461,18575
78684,9461,45269
78683,9461,25019
78682,9461,14954
78681,9461,37638
78680,9461,18569
78679,9461,51411
78678,9461,12869
78677,9461,43950
78676,9461,42223
78675,9461,14521
78674,9461,43290
78673,9461,13150
78672,9461,50890
78671,9461,27914
78670,9461,14680
78669,9461,29833
78686,9461,40955
78687,9461,20209
78688,9461,45536
78698,9461,41288
78666,9461,44371
78704,9461,40491
78703,9461,44310
78731,9461,20096
78701,9461,4954
78700,9461,45304
78699,9461,18618
78697,9461,11516
78689,9461,45632
78696,9461,16597
78695,9461,20616
78694,9461,37198
78693,9461,38741
78692,9461,9509
78691,9461,33988
78690,9461,20217
78730,9461,16211
78668,9461,22688
78732,9461,15825
78755,9461,40577
78750,9461,11955
78751,9461,4423
78752,9461,48793
78758,9461,29819
78753,9461,14748
78754,9461,18398
78756,9461,31047
78748,9461,49928
78760,9461,30064
78761,9461,43008
78762,9461,52237
78763,9461,25555
78764,9461,42906
78757,9461,38002
78749,9461,25847
78733,9461,49125
78747,9461,29035
78744,9461,32542
78734,9461,38921
78735,9461,49137
78736,9461,33358
78737,9461,13393
78738,9461,48479
78739,9461,44374
78740,9461,5649
78746,9461,12998
78742,9461,3908
78743,9461,43499
78741,9461,42321
78759,9461,23145
78745,9461,35305
59535,3128,50233
59520,3128,11211
59558,3128,13948
59557,3128,33144
59556,3128,33711
59553,3128,5764
59554,3128,40040
59555,3128,48220
59524,3128,10542
59523,3128,22025
59522,3128,4276
59521,3128,7882
59519,3128,15324
59534,3128,22886
59518,3128,38519
59517,3128,48377
59516,3128,4454
59515,3128,15229
59593,3128,20478
59595,3128,36836
59596,3128,28044
59597,3128,34860
59598,3128,16588
59599,3128,44939
59559,3128,11226
59552,3128,52801
59551,3128,29452
59550,3128,26015
59536,3128,7634
59533,3128,37615
59532,3128,11805
59531,3128,30902
59530,3128,15343
59529,3128,3897
59560,3128,27563
59561,3128,31766
59562,3128,33294
59601,3128,12352
59541,3128,20222
59542,3128,50907
59543,3128,49336
59544,3128,8948
59545,3128,31687
59546,3128,11001
59537,3128,30480
59538,3128,27851
59539,3128,17797
59540,3128,51074
59547,3128,267
59548,3128,34766
59549,3128,15937
59600,3128,30817
59594,3128,52572
59602,3128,53175
59620,3128,41083
59581,3128,51433
59580,3128,52147
59579,3128,22959
59578,3128,10797
59577,3128,24533
59576,3128,50076
59575,3128,46903
