,node_1,node_2
9432,1527,37057
9433,1527,25426
9434,1527,9303
9435,1527,38798
9436,1527,40808
87957,18613,16964
87958,18613,32250
39755,7097,40653
87959,18613,28056
87960,18613,8530
46293,8354,30878
87961,18613,41237
87956,18613,41684
87955,18613,33208
87954,18613,31639
88530,18778,28175
6684,41239,7748
46288,8354,18272
46289,8354,21291
46290,8354,13283
46291,8354,26742
46292,8354,15727
88531,18778,38955
87948,18613,41452
87953,18613,30785
87949,18613,37573
87950,18613,25827
87951,18613,28873
87952,18613,30848
28045,4872,23480
28046,4872,32039
9428,1527,9223
564,82,11565
15773,28204,34465
87942,18613,39188
11920,1991,14336
11923,1991,35643
11922,1991,31420
39771,7097,17873
36020,6401,8308
36019,6401,8265
36018,6401,32723
36017,6401,40783
36016,6401,33576
36015,6401,36420
11921,1991,37896
11919,1991,14076
36014,6401,24427
39287,6995,20010
11918,1991,4012
11917,1991,33762
11916,1991,8050
11915,1991,18838
11914,1991,33005
11913,1991,34451
39297,6995,26533
39756,7097,35629
39288,6995,22838
11924,1991,6335
43372,7755,28579
43371,7755,31333
36021,6401,38972
11925,1991,17382
43376,7755,28593
36028,6401,16323
43359,7755,28448
43360,7755,19590
43361,7755,33521
43362,7755,26262
43363,7755,11003
43364,7755,9418
43365,7755,10746
43366,7755,24354
43367,7755,9419
43368,7755,5328
43369,7755,16235
36027,6401,17291
36026,6401,35924
36025,6401,20033
43370,7755,17174
36024,6401,17702
36023,6401,15460
36022,6401,29605
39757,7097,37407
36013,6401,39364
36030,6401,40293
11904,1991,31127
9567,35188,2221
9568,35188,11707
9569,35188,5805
9570,35188,38547
43373,7755,25416
11909,1991,17205
11908,1991,18950
11907,1991,34312
11906,1991,28649
11905,1991,40051
11903,1991,23839
36012,6401,22855
39766,7097,36950
11902,1991,6826
39765,7097,23376
39764,7097,38564
11901,1991,20140
11900,1991,35111
88510,18778,7121
9571,35188,14783
88509,18778,19092
88508,18778,27797
9566,35188,20289
39767,7097,17740
39768,7097,15526
39769,7097,40303
36011,6401,8965
36010,6401,21824
39289,6995,25548
39290,6995,14970
39291,6995,14406
39758,7097,9129
39759,7097,30385
39760,7097,19208
39761,7097,29380
39762,7097,24589
39763,7097,21910
39292,6995,9700
39308,6995,34217
39754,7097,19312
43374,7755,13849
11912,1991,37207
39296,6995,21604
39295,6995,16836
11911,1991,39173
11910,1991,34572
39770,7097,15164
36029,6401,26090
43358,7755,24984
15762,28204,5863
36031,6401,33092
15756,28204,31876
88526,18778,38699
15755,28204,11331
15754,28204,12927
88516,18778,41676
88517,18778,24535
15753,28204,4391
88518,18778,31008
88527,18778,35419
88528,18778,40668
88529,18778,29454
15758,28204,28861
15759,28204,14296
15760,28204,11618
15761,28204,28039
15757,28204,22984
36032,6401,26489
15763,28204,1092
36033,6401,25087
43357,7755,39162
43356,7755,36935
43355,7755,9900
39302,6995,40710
43354,7755,10231
43353,7755,39155
88515,18778,27500
88514,18778,27804
88513,18778,21217
88512,18778,18326
88511,18778,23424
39305,6995,39645
39283,6995,16099
36035,6401,26822
36034,6401,32000
39307,6995,20735
39306,6995,17793
39294,6995,20429
39773,7097,19879
27430,41697,22690
9564,35188,27467
9565,35188,17205
39301,6995,23104
27429,41697,16119
39300,6995,29123
39299,6995,9686
39298,6995,22241
27428,41697,31111
27427,41697,20216
27426,41697,12590
43375,7755,19538
39751,7097,27654
39752,7097,20460
39753,7097,15534
39772,7097,14750
27431,41697,33485
43352,7755,30046
43351,7755,1902
9563,35188,26408
15764,28204,34965
39293,6995,17768
9562,35188,25244
9561,35188,14614
15765,28204,6413
15767,28204,32389
15766,28204,37778
15768,28204,12626
15769,28204,29922
9560,35188,41713
27432,41697,19539
79222,16042,12330
13347,2221,34600
13348,2221,3325
103942,10359,33485
103941,10359,28070
13356,2221,28523
103943,10359,29089
41341,7395,25589
5092,811,27169
103944,10359,27366
69566,13535,39596
69567,13535,5072
13352,2221,8753
90696,9815,32944
90697,9815,30073
13351,2221,40936
69564,13535,35741
72372,14211,9760
69565,13535,18194
69569,13535,15906
13345,2221,34951
72371,14211,40418
41339,7395,34002
13350,2221,11035
13349,2221,38083
41340,7395,12989
41343,7395,39168
69568,13535,34830
69563,13535,40231
13355,2221,6178
69574,13535,17876
69576,13535,25265
79223,16042,24794
79224,16042,37877
41342,7395,37192
5093,811,13845
5094,811,25168
69575,13535,28070
69573,13535,35356
69562,13535,32998
69572,13535,6782
13354,2221,31540
13353,2221,5031
69571,13535,15336
69570,13535,17749
5095,811,27028
5096,811,38955
13346,2221,36891
16830,35406,36885
79221,16042,25186
5086,811,10352
5084,811,21907
5083,811,34222
83168,17189,26111
83169,17189,31786
83170,17189,17455
83171,17189,20336
28972,5055,25780
28973,5055,41598
5082,811,5534
83180,17189,22238
5081,811,22942
83172,17189,18594
83173,17189,39186
83174,17189,21041
83175,17189,22170
83176,17189,20215
83177,17189,39974
83178,17189,33420
5080,811,1451
5079,811,23926
5078,811,37832
5077,811,12189
5076,811,18778
5075,811,22858
5074,811,26994
5073,811,6825
5072,811,30270
5085,811,25244
5087,811,9329
13344,2221,6552
5088,811,10746
13343,2221,32625
79220,16042,36574
90698,9815,25184
13342,2221,5045
13341,2221,27832
13340,2221,23577
16839,35406,13198
16838,35406,41123
16837,35406,6799
16836,35406,24858
16835,35406,3357
16834,35406,10772
16833,35406,2907
16832,35406,29327
16831,35406,18468
13357,2221,17456
16829,35406,10680
41338,7395,22281
5091,811,33088
16828,35406,6193
79219,16042,32253
79218,16042,20741
90712,9815,36873
90713,9815,39686
90714,9815,29163
5090,811,19337
5089,811,31624
41344,7395,14679
28983,5055,37481
41345,7395,34982
90707,9815,5112
41360,7395,29494
41361,7395,37260
96440,6718,6053
96441,6718,41376
41362,7395,36164
69556,13535,40604
69555,13535,30724
69554,13535,38564
69553,13535,15676
28965,5055,17300
28966,5055,30866
28967,5055,21094
103924,10359,25393
103923,10359,4981
103922,10359,29282
28968,5055,23842
28969,5055,17275
28970,5055,19024
28971,5055,21903
41359,7395,26200
41358,7395,25215
41357,7395,35962
103920,10359,38389
90717,9815,29105
90702,9815,27296
90703,9815,22183
83156,17189,25681
103927,10359,33774
103926,10359,32143
103925,10359,27335
79228,16042,13415
79229,16042,39173
41356,7395,38354
90711,9815,30077
90710,9815,36201
69559,13535,34822
69558,13535,26047
69557,13535,23969
90709,9815,28655
96439,6718,26574
41355,7395,11842
90708,9815,30746
90706,9815,26107
90716,9815,32611
79230,16042,34924
79241,16042,36339
79242,16042,2065
90705,9815,22949
103921,10359,22100
90718,9815,32751
90719,9815,40282
90720,9815,33688
83157,17189,18247
83158,17189,38996
83159,17189,33328
83160,17189,34096
83161,17189,37924
83162,17189,33674
83163,17189,25281
83164,17189,35340
83165,17189,40416
83166,17189,30233
83167,17189,33953
69552,13535,30490
79240,16042,29160
16852,35406,38827
16851,35406,14921
16845,35406,5633
79231,16042,25836
79232,16042,24184
79233,16042,16932
90704,9815,41402
16842,35406,24910
16843,35406,2338
16844,35406,9778
79234,16042,18595
16846,35406,39340
79239,16042,17631
16847,35406,4060
16848,35406,39147
16849,35406,18475
16850,35406,25944
79235,16042,38294
79236,16042,23613
79237,16042,20485
79238,16042,25830
16841,35406,11078
90715,9815,41423
103940,10359,39110
41351,7395,10617
103930,10359,32817
103929,10359,29106
103928,10359,26047
28978,5055,17517
41347,7395,16922
41348,7395,12583
41349,7395,19792
28979,5055,12967
28980,5055,23348
28981,5055,9140
28982,5055,37663
72374,14211,14941
72375,14211,23881
72376,14211,40248
72377,14211,18492
72378,14211,14336
72379,14211,15933
72380,14211,21401
72381,14211,23852
103931,10359,26305
103932,10359,37569
103933,10359,34783
96438,6718,29732
103939,10359,28003
41346,7395,18058
79225,16042,35050
79226,16042,35600
28974,5055,30130
96436,6718,22484
96437,6718,33396
13358,2221,23701
103938,10359,28766
103934,10359,38143
13359,2221,26199
72373,14211,37552
28975,5055,22994
103937,10359,33703
103936,10359,41468
28976,5055,39835
28977,5055,9816
103935,10359,39596
41350,7395,26273
41352,7395,37584
96442,6718,40342
41353,7395,29449
72394,14211,16039
96452,6718,26411
96451,6718,32725
72395,14211,33599
96450,6718,32994
96449,6718,26238
96448,6718,32558
96447,6718,34674
13360,2221,9385
13361,2221,33771
79227,16042,29736
13362,2221,25970
13363,2221,40143
13364,2221,38910
16840,35406,10501
96446,6718,2534
96445,6718,25325
96444,6718,31850
96443,6718,19643
72393,14211,41318
72392,14211,24766
69560,13535,15974
72385,14211,33462
41354,7395,34424
28984,5055,29793
28985,5055,29220
28986,5055,27304
28987,5055,36217
72382,14211,38400
72383,14211,32691
72384,14211,18752
28988,5055,35619
69561,13535,41388
72386,14211,18587
28989,5055,14921
72387,14211,36666
72388,14211,34830
96453,6718,32310
72389,14211,33759
72390,14211,20591
72391,14211,24879
83179,17189,24095
7723,28751,30318
102402,23591,28401
7724,28751,40109
71178,30254,39596
102401,23591,39884
102403,23591,27941
102404,23591,10359
102405,23591,26775
102406,23591,39355
7728,28751,33648
7727,28751,28003
102407,23591,36759
102408,23591,28282
102409,23591,28003
7726,28751,17628
7725,28751,6651
102410,23591,37291
102411,23591,33485
102412,23591,29089
102413,23591,27366
90701,9815,41713
90700,9815,24390
71179,30254,23272
71180,30254,19093
90699,9815,22094
86766,18275,39186
86765,18275,41509
86764,18275,18297
71177,30254,31833
35580,6318,13541
71176,30254,34783
71188,30254,28989
102392,23591,39302
71167,30254,26303
54,10,26732
102393,23591,38923
102394,23591,39018
102395,23591,37202
102396,23591,24542
102397,23591,32336
102398,23591,40231
102399,23591,24598
73139,37364,26506
71166,30254,39454
102400,23591,37412
71165,30254,33356
60,10,15609
71173,30254,32633
71187,30254,32660
73140,37364,33949
73141,37364,39236
71174,30254,19655
96435,6718,28221
71175,30254,41388
55,10,24103
56,10,31127
86763,18275,19481
86762,18275,27855
58,10,20276
7722,28751,8500
69,10,4360
70,10,10972
7706,28751,24334
7705,28751,37628
71,10,34750
7704,28751,18513
72,10,31807
63,10,30778
64,10,8486
35593,6318,17046
35592,6318,8015
35591,6318,22085
73,10,12657
77,10,2821
76,10,32176
71186,30254,15876
86752,18275,20950
86751,18275,19272
35584,6318,40223
71182,30254,39924
71183,30254,23790
71184,30254,25265
71185,30254,40231
35581,6318,34237
35582,6318,18885
68,10,29687
62,10,5090
86758,18275,30851
7710,28751,38039
7721,28751,32336
7720,28751,40131
7719,28751,21187
7718,28751,7817
7717,28751,8415
7716,28751,21512
7715,28751,4484
7714,28751,11621
7713,28751,36381
7712,28751,8755
7711,28751,40985
7709,28751,35878
61,10,36093
7708,28751,32266
7707,28751,1712
57,10,23917
86761,18275,25606
86760,18275,23376
86759,18275,20121
71164,30254,37861
71181,30254,33474
65,10,18950
66,10,30882
67,10,1991
102391,23591,32143
102390,23591,40927
53,10,10338
73130,37364,38261
35570,6318,37442
35571,6318,28591
35572,6318,11130
35573,6318,11419
35574,6318,23763
73127,37364,35481
73128,37364,28101
73129,37364,26329
86772,18275,29222
96433,6718,32723
73131,37364,35702
73132,37364,15787
73133,37364,14429
73134,37364,32024
86767,18275,32676
71168,30254,31469
73135,37364,14447
73136,37364,32082
96434,6718,31238
96432,6718,41294
86749,18275,22170
86756,18275,32020
73117,37364,34387
73118,37364,28632
73119,37364,17759
73120,37364,34398
73121,37364,40696
73122,37364,21553
73123,37364,28382
86757,18275,1482
73124,37364,32620
35569,6318,37860
73125,37364,26093
73126,37364,24640
86755,18275,33569
86754,18275,35340
86753,18275,40166
86768,18275,18727
86769,18275,26242
96431,6718,33618
86748,18275,28753
35583,6318,27642
74,10,7670
86750,18275,39450
35576,6318,14172
73137,37364,35025
35578,6318,10467
35579,6318,35149
75,10,27741
73138,37364,32220
35588,6318,28078
35589,6318,26318
71172,30254,16006
71171,30254,28301
35575,6318,31073
35590,6318,21313
59,10,39527
96429,6718,36923
96430,6718,36312
71170,30254,15103
86770,18275,26336
86771,18275,27902
102389,23591,16544
71169,30254,40604
35587,6318,26278
35586,6318,13089
35585,6318,33917
35577,6318,34527
38352,6818,37209
36260,14375,31217
36265,14375,16002
36266,14375,37415
38353,6818,38120
38354,6818,27326
36259,14375,24927
36267,14375,23176
36268,14375,36269
36258,14375,35247
8932,1451,27160
8933,1451,14542
8934,1451,28523
38351,6818,40912
8923,1451,32144
8931,1451,10968
49777,40109,35646
8921,1451,13476
8924,1451,9951
8925,1451,21971
8926,1451,5261
38371,6818,22562
36261,14375,28414
36262,14375,40168
36263,14375,24158
36264,14375,3756
8920,1451,15722
8919,1451,15456
30291,5308,823
38372,6818,27650
8918,1451,32006
85560,17901,22179
8928,1451,9084
102224,23531,37687
38349,6818,29625
8929,1451,31446
30295,5308,31361
8930,1451,35728
85561,17901,27446
49775,40109,22352
38350,6818,35256
30290,5308,34127
49776,40109,25617
8922,1451,18048
102225,23531,26699
8927,1451,5863
30289,5308,14162
30288,5308,12281
72446,14225,38090
72447,14225,25390
72448,14225,4463
72449,14225,38259
72450,14225,25658
72451,14225,17101
72452,14225,28658
72453,14225,37183
72454,14225,16975
72455,14225,39523
72456,14225,34135
72457,14225,35687
72458,14225,29937
72459,14225,21626
69346,13487,41570
69345,13487,31829
69344,13487,17896
69343,13487,32938
69342,13487,30900
69341,13487,12864
69340,13487,24056
34243,6061,11812
34244,6061,28040
39561,7048,36290
17977,3041,7746
9087,35174,39039
9088,35174,23839
43427,28912,36798
43426,28912,30311
72445,14225,25590
72444,14225,32543
72443,14225,35098
20492,3498,17759
30287,5308,32762
8936,1451,18838
69363,13487,24096
69362,13487,24466
69361,13487,32125
69360,13487,16859
69359,13487,19876
69358,13487,41616
9086,35174,41194
69357,13487,17174
69356,13487,21266
69355,13487,40836
69354,13487,22939
20491,3498,22141
72442,14225,30318
69353,13487,36511
69352,13487,24573
69351,13487,14907
69350,13487,15236
69349,13487,26219
69348,13487,23589
69347,13487,14336
72436,14225,39073
72437,14225,2607
72438,14225,23759
72439,14225,20469
72440,14225,15558
72441,14225,34792
8935,1451,37585
70595,13793,33375
20493,3498,3503
20494,3498,15098
1977,310,16103
1978,310,35604
85569,17901,33502
85568,17901,40184
45533,8182,12503
45532,8182,17249
1979,310,33756
1980,310,7497
45531,8182,30012
45530,8182,4371
45529,8182,21267
45528,8182,35409
45527,8182,29963
20510,3498,36561
20511,3498,28890
49794,40109,11888
39560,7048,37742
39559,7048,7604
39558,7048,26712
1976,310,9138
1975,310,38616
20498,3498,5299
1974,310,29869
85578,17901,36910
85577,17901,29166
85576,17901,28784
85575,17901,32736
85574,17901,40568
1971,310,26834
1972,310,20712
1973,310,7125
30308,5308,8671
85570,17901,32408
30307,5308,28796
30306,5308,21278
45536,8182,31099
45535,8182,17122
45534,8182,14194
85573,17901,11626
85572,17901,32271
85571,17901,21063
39557,7048,4356
39556,7048,21691
49793,40109,28324
39549,7048,7114
45518,8182,5518
45517,8182,20081
45516,8182,32639
45515,8182,21285
45514,8182,29179
1986,310,5761
1987,310,9596
39548,7048,9400
39550,7048,27153
1984,310,20767
39551,7048,29636
39552,7048,8856
45513,8182,15836
102229,23531,40867
49786,40109,18502
49785,40109,22024
102228,23531,39217
102227,23531,21152
1985,310,12487
39553,7048,16753
49792,40109,21278
45526,8182,34411
49791,40109,19195
49790,40109,30008
49789,40109,40108
49788,40109,18684
49787,40109,30318
39555,7048,25038
1981,310,30015
1982,310,41186
45525,8182,24033
39554,7048,40009
1983,310,19051
45524,8182,36099
45523,8182,10570
45522,8182,20709
45521,8182,37692
45520,8182,31658
45519,8182,12956
102226,23531,25780
1970,310,9919
85579,17901,40462
85580,17901,17917
70590,13793,21799
36276,14375,1292
36277,14375,37118
36278,14375,8126
36279,14375,19418
36280,14375,33351
36281,14375,6749
20496,3498,14367
20497,3498,40696
85562,17901,11654
70589,13793,37565
85563,17901,25769
85564,17901,21187
85565,17901,23802
85566,17901,35816
85567,17901,16699
49778,40109,38840
70591,13793,16711
70592,13793,19935
36275,14375,13174
70588,13793,15609
70594,13793,23263
36271,14375,9803
20495,3498,34351
8937,1451,9220
8938,1451,2003
8939,1451,40351
8940,1451,14082
8941,1451,20259
36269,14375,34690
36270,14375,13503
36272,14375,12120
70587,13793,28203
36273,14375,14779
70581,13793,40436
70582,13793,36180
70583,13793,19146
70584,13793,14633
70585,13793,25862
70586,13793,25682
36274,14375,15632
70593,13793,32777
49779,40109,16753
85581,17901,30932
1964,310,2319
30304,5308,18764
102232,23531,29616
102231,23531,36182
102230,23531,31626
30294,5308,33817
30293,5308,10028
30292,5308,41412
30305,5308,10489
1965,310,35252
49795,40109,28003
1966,310,41572
1967,310,40822
1968,310,25640
1969,310,16506
30310,5308,38872
30309,5308,32459
85583,17901,29133
85582,17901,40592
30303,5308,31335
102233,23531,29929
49780,40109,37961
70598,13793,37214
49781,40109,23264
49782,40109,13044
49783,40109,34451
102236,23531,24319
49784,40109,23737
43424,28912,8802
70596,13793,36594
70597,13793,30925
70599,13793,22923
17979,3041,2162
70600,13793,25900
70601,13793,37980
70602,13793,26238
70603,13793,9434
70604,13793,19778
102235,23531,40309
102234,23531,27525
17978,3041,22638
43425,28912,29752
1185,162,11002
17976,3041,25929
34254,6061,15735
3958,636,27006
3957,636,4880
3956,636,17089
3955,636,20316
3954,636,12955
3953,636,31887
3952,636,12988
3951,636,2871
3950,636,35879
3949,636,6710
20502,3498,25598
34253,6061,40934
84948,37877,31127
84949,37877,21925
84950,37877,22918
39563,7048,38891
20503,3498,24640
20504,3498,29254
17965,3041,21735
38359,6818,13236
38360,6818,8938
38361,6818,38575
38362,6818,20432
20513,3498,14447
20514,3498,16359
49774,40109,30949
49773,40109,9561
30302,5308,26115
17983,3041,14921
3959,636,17185
3960,636,1010
3961,636,12780
43406,28912,25057
84943,37877,35820
84944,37877,22610
43415,28912,9887
43414,28912,29778
43413,28912,19178
43412,28912,37083
43411,28912,11819
43410,28912,30520
84945,37877,24649
84946,37877,39657
43409,28912,33575
43408,28912,38208
43407,28912,17890
43405,28912,13064
3962,636,39638
43404,28912,13351
84947,37877,29120
20501,3498,40416
3972,636,9562
3971,636,19739
3970,636,28444
3969,636,16976
20509,3498,25148
3967,636,30976
3966,636,10043
3965,636,23010
3964,636,30746
3963,636,15772
34245,6061,22881
34255,6061,41586
84942,37877,34972
34256,6061,22410
79438,16099,16440
79444,16099,29123
20507,3498,9624
79439,16099,34333
84951,37877,36627
84952,37877,8242
17963,3041,16877
17962,3041,14254
79437,16099,14039
79436,16099,38304
79435,16099,20838
79434,16099,23844
79433,16099,2993
79432,16099,17572
79431,16099,30263
79430,16099,18145
79429,16099,17768
79428,16099,31862
79427,16099,27300
79426,16099,28597
79425,16099,3320
79424,16099,32526
79423,16099,41369
17961,3041,7640
39571,7048,23187
49772,40109,34889
17960,3041,40554
79445,16099,22086
20508,3498,38184
17964,3041,22618
34263,6061,38064
34262,6061,33172
102219,23531,20488
79440,16099,30871
34257,6061,37811
34258,6061,24869
39570,7048,20185
79441,16099,32610
79442,16099,23282
20505,3498,13489
34259,6061,38932
30301,5308,8577
30300,5308,29745
17982,3041,24088
102221,23531,23804
102220,23531,11975
102218,23531,27800
34261,6061,31021
102217,23531,22050
17980,3041,38891
17981,3041,35350
20506,3498,21548
102216,23531,9450
102215,23531,41193
102214,23531,35801
79443,16099,39204
30297,5308,22198
30298,5308,34451
79422,16099,18184
30299,5308,7355
34260,6061,10357
20500,3498,11625
3968,636,23564
84941,37877,31584
30296,5308,15990
38370,6818,22125
1187,162,10248
1188,162,22841
1189,162,25040
1190,162,12338
1191,162,29401
1192,162,14876
1193,162,15790
17972,3041,36279
1194,162,6044
17971,3041,10533
1195,162,17261
17970,3041,14509
34264,6061,30118
39562,7048,40473
38369,6818,24194
38368,6818,34501
9102,35174,17003
84940,37877,21145
9104,35174,6656
38367,6818,21113
38366,6818,21611
38365,6818,12588
38364,6818,18450
38363,6818,20914
9105,35174,19192
9106,35174,9463
9107,35174,16899
9108,35174,23705
9101,35174,6513
1186,162,2807
43423,28912,26152
1184,162,11108
34246,6061,11724
9089,35174,19298
9090,35174,24717
34247,6061,25812
17975,3041,4271
9091,35174,36890
17974,3041,35363
9092,35174,35765
17973,3041,37131
9093,35174,14080
9094,35174,34056
9095,35174,19517
9096,35174,20021
9097,35174,14814
9098,35174,10039
9099,35174,15278
1172,162,4384
1173,162,24520
1174,162,11302
1175,162,39494
1176,162,40568
1177,162,32101
1178,162,36654
9100,35174,27633
1179,162,26485
1180,162,11258
1181,162,41490
1182,162,15824
1183,162,13618
9109,35174,38636
9103,35174,28783
43419,28912,37847
43420,28912,22888
34248,6061,28075
43418,28912,13073
102222,23531,28678
43417,28912,25203
39568,7048,29160
17966,3041,25641
39569,7048,36339
20512,3498,33724
34266,6061,11615
34252,6061,28345
84936,37877,41011
84935,37877,28455
84934,37877,31350
84933,37877,21177
84932,37877,19235
84929,37877,40033
102213,23531,32711
39564,7048,11598
39565,7048,26835
84930,37877,28960
39567,7048,13968
39566,7048,23663
84931,37877,3223
43421,28912,15443
84937,37877,38415
43422,28912,17939
34251,6061,3629
84939,37877,16923
34250,6061,8031
17969,3041,37388
38358,6818,12850
38357,6818,18103
38356,6818,18492
20499,3498,23210
84938,37877,33623
17968,3041,39835
17967,3041,12397
38355,6818,11777
34249,6061,38077
43416,28912,15659
102223,23531,30556
34265,6061,41306
17088,2877,32591
65925,12679,22317
65926,12679,29566
17089,2877,7702
78204,15790,31966
78205,15790,19351
78222,15790,34575
17095,2877,25814
65924,12679,21562
65923,12679,41295
65922,12679,40334
65921,12679,19474
78207,15790,22050
17094,2877,19454
17093,2877,23531
65930,12679,11377
65929,12679,24691
62157,11827,33623
62156,11827,19971
65920,12679,21168
65919,12679,33288
65918,12679,38999
65917,12679,14137
78206,15790,35169
62154,11827,12238
78208,15790,34090
78216,15790,32289
8289,36249,24147
78211,15790,28756
8290,36249,16568
65927,12679,36171
78212,15790,32944
78213,15790,9434
78214,15790,19935
78215,15790,22996
78217,15790,33296
11583,1942,34282
78218,15790,24301
78219,15790,34789
65928,12679,22414
78226,15790,34119
78220,15790,17450
78221,15790,36502
78225,15790,21351
78224,15790,37980
78210,15790,16482
11584,1942,23017
17090,2877,25839
8287,36249,5453
17091,2877,31247
62152,11827,29467
62158,11827,24490
62153,11827,27770
78223,15790,40431
62155,11827,35889
8286,36249,15953
78209,15790,21552
8288,36249,13849
11585,1942,6134
17096,2877,22975
17092,2877,40500
65936,12679,31999
65935,12679,37224
65934,12679,30985
65933,12679,38632
65932,12679,40019
11582,1942,26375
65916,12679,15643
54607,10211,14368
62151,11827,22240
11574,1942,18446
11576,1942,33898
11577,1942,16598
11578,1942,1771
11579,1942,13627
11580,1942,10621
11581,1942,9691
62145,11827,33488
8275,36249,33406
8276,36249,20317
62146,11827,41122
62147,11827,30696
54609,10211,16387
54610,10211,19181
54611,10211,13818
54612,10211,33396
54613,10211,5593
54614,10211,35046
54615,10211,10862
54616,10211,32739
11575,1942,4371
54608,10211,13611
62150,11827,21864
11573,1942,5308
62160,11827,12835
8271,36249,41665
8270,36249,22787
8269,36249,20980
8268,36249,12275
17086,2877,5390
11563,1942,13064
11564,1942,32933
8272,36249,5775
8273,36249,3988
8274,36249,18102
11565,1942,2438
11566,1942,2491
11567,1942,26306
11568,1942,34561
11569,1942,4968
11570,1942,7533
11571,1942,7493
11572,1942,41056
54606,10211,22816
54617,10211,33253
54618,10211,14828
54619,10211,16083
75774,15133,28610
75773,15133,18404
75772,15133,34257
75771,15133,27101
75770,15133,40272
75769,15133,24338
75768,15133,36809
75767,15133,22558
75766,15133,25564
75765,15133,16544
75764,15133,41189
8280,36249,13371
8281,36249,22364
8282,36249,14546
8283,36249,13455
65915,12679,3143
17087,2877,30610
8284,36249,13541
8285,36249,28658
75775,15133,38606
75776,15133,25652
75777,15133,15900
75785,15133,28022
54620,10211,10433
54621,10211,32558
54605,10211,12644
54604,10211,24819
54603,10211,13391
8277,36249,4189
8278,36249,6213
75786,15133,15500
62148,11827,41236
75778,15133,36200
62149,11827,38955
8279,36249,35771
75784,15133,16979
75783,15133,36370
75782,15133,28018
75781,15133,26458
75780,15133,35392
75779,15133,26717
62159,11827,33088
42729,7640,39274
62161,11827,36793
3914,20341,17628
3906,20341,7875
3907,20341,23279
3908,20341,12039
3909,20341,30707
3910,20341,22769
3911,20341,3397
3912,20341,1248
3913,20341,36210
3915,20341,31342
62162,11827,20241
50358,9220,29002
50359,9220,32751
50360,9220,22468
57042,10710,25851
57043,10710,27801
57044,10710,34189
57045,10710,30434
57046,10710,22316
3905,20341,7873
3904,20341,16713
3903,20341,7035
3902,20341,33748
55503,10387,26453
55502,10387,25070
55501,10387,32152
99981,22637,38888
99965,22637,31344
99966,22637,34161
57040,10710,20850
57041,10710,19962
3893,20341,27085
3894,20341,17133
3895,20341,4183
3896,20341,6510
3897,20341,4025
3898,20341,4083
3899,20341,21056
3900,20341,40861
3901,20341,26178
57047,10710,41123
57048,10710,13041
57049,10710,40902
17085,2877,3919
50361,9220,14882
57061,10710,22472
57062,10710,32356
8760,1430,5902
8761,1430,31869
8762,1430,14984
8763,1430,24761
8764,1430,24474
8765,1430,6492
8766,1430,33959
8767,1430,3291
8768,1430,22494
8769,1430,38553
8770,1430,33481
8771,1430,34363
8772,1430,4232
8773,1430,24549
57060,10710,15090
55491,10387,22813
57050,10710,20831
55492,10387,35168
57051,10710,19644
57052,10710,21316
57053,10710,31673
57054,10710,26639
57055,10710,29450
57056,10710,34075
57057,10710,37104
57058,10710,39147
57059,10710,38110
55500,10387,13689
55499,10387,25352
55498,10387,14260
55497,10387,12476
55496,10387,23181
55495,10387,28077
55494,10387,24808
55493,10387,15640
55504,10387,26492
55505,10387,17491
55506,10387,7818
42720,7640,24299
5859,943,26506
5858,943,31634
42719,7640,12022
42733,7640,26627
42734,7640,26129
42735,7640,33557
42736,7640,39984
42737,7640,7228
42738,7640,28068
5857,943,15246
5856,943,2615
5855,943,5798
42739,7640,33099
5854,943,4842
5853,943,12965
5852,943,2644
5851,943,32914
5860,943,22464
42721,7640,34946
5849,943,19905
42722,7640,17517
42727,7640,7654
42730,7640,10285
42731,7640,37481
42732,7640,38745
50357,9220,40143
50356,9220,22510
50355,9220,25376
50354,9220,12872
42726,7640,35652
50353,9220,18491
50352,9220,12742
5863,943,17651
5862,943,16528
5861,943,24145
42725,7640,41260
42724,7640,34364
42723,7640,18990
5850,943,27091
5848,943,16221
55507,10387,29310
5948,35067,35009
5950,35067,14228
5951,35067,33087
5952,35067,4601
5953,35067,22163
5846,943,5781
5845,943,20239
5844,943,26398
5843,943,21675
5842,943,16740
5841,943,13344
55513,10387,33603
55512,10387,33314
55511,10387,31929
99980,22637,34578
55510,10387,32964
55509,10387,1292
55508,10387,13342
5949,35067,29544
5947,35067,13422
5847,943,25283
5946,35067,32640
5931,35067,28540
5932,35067,29123
5933,35067,20697
5934,35067,16872
5935,35067,39294
5936,35067,18145
5937,35067,14406
5938,35067,12441
5939,35067,27151
5940,35067,7653
5941,35067,14039
5942,35067,36901
5943,35067,24637
5944,35067,29117
42718,7640,429
42717,7640,8920
5945,35067,28613
8774,1430,22547
8775,1430,10712
8776,1430,19376
17081,2877,34999
38220,6800,21278
38221,6800,25716
38222,6800,27225
38223,6800,35444
38224,6800,1284
25937,4523,19208
25938,4523,5054
25939,4523,28244
25940,4523,34057
25941,4523,4888
25942,4523,4889
25943,4523,37129
25944,4523,39711
25945,4523,32911
25946,4523,16354
17084,2877,25370
17083,2877,20516
38219,6800,32964
38218,6800,20764
38217,6800,8659
99986,22637,33352
38211,6800,25732
38212,6800,25245
8777,1430,39184
38214,6800,29390
38215,6800,32385
38216,6800,41200
99967,22637,40197
25935,4523,24738
99969,22637,34730
25936,4523,35592
99987,22637,31998
