,node_1,node_2
137364,17356,1248
137365,17356,28544
137366,17356,4355
137367,17356,32287
101347,11854,30406
101348,11854,32013
101349,11854,25566
101350,11854,21127
101365,11854,45345
101364,11854,28746
101363,11854,15982
101362,11854,23186
101361,11854,31646
101360,11854,23183
101359,11854,37751
101358,11854,14593
101357,11854,31970
101356,11854,16256
101355,11854,34281
101354,11854,25389
101353,11854,14900
101352,11854,35580
101351,11854,27275
137368,17356,31768
137369,17356,32342
137370,17356,36909
137381,17356,36731
137383,17356,32272
137384,17356,45230
137385,17356,32282
137386,17356,24693
137387,17356,12753
137388,17356,29214
137389,17356,27035
137390,17356,39330
137391,17356,17563
137392,17356,21844
137393,17356,25024
137394,17356,45240
137395,17356,31386
137396,17356,19183
137397,17356,30707
137382,17356,17638
137380,17356,42221
137371,17356,33137
137379,17356,28377
101338,11854,12894
101337,11854,34412
101336,11854,19065
101335,11854,14649
101334,11854,19384
101333,11854,18881
101332,11854,20380
101331,11854,37371
137372,17356,41465
137373,17356,26405
137374,17356,20671
137375,17356,41311
137376,17356,45029
137377,17356,31732
137378,17356,24218
101366,11854,36572
101367,11854,37418
101368,11854,29932
73513,8094,14200
51152,5356,31713
51151,5356,16357
51150,5356,42350
119578,14570,25995
119579,14570,23155
119580,14570,30347
119581,14570,25974
119582,14570,25500
119583,14570,22022
119584,14570,46565
51149,5356,46428
51148,5356,10239
51147,5356,16225
153662,10907,44002
153663,10907,25591
51153,5356,24416
73514,8094,42744
153665,10907,45660
73515,8094,18918
73530,8094,33599
73529,8094,16024
73528,8094,32097
73527,8094,33724
73526,8094,41662
147932,19136,22841
73524,8094,43523
73523,8094,34103
73522,8094,24091
73521,8094,21344
73520,8094,18136
73519,8094,29182
73518,8094,25695
73517,8094,35660
73516,8094,39298
153664,10907,37846
153666,10907,33659
101369,11854,17849
153678,10907,29407
153680,10907,21123
153681,10907,27530
153682,10907,20902
153683,10907,35151
153684,10907,31041
153693,10907,20467
153685,10907,47107
153686,10907,42332
153687,10907,11544
153688,10907,25562
153689,10907,32175
153690,10907,42337
153691,10907,44401
153692,10907,32247
137359,17356,46920
153679,10907,35129
153677,10907,41710
153667,10907,37189
153676,10907,25024
153668,10907,33995
153669,10907,26749
153670,10907,25145
153671,10907,45421
153672,10907,20926
153700,10907,22301
153673,10907,31889
153699,10907,34221
153698,10907,29550
153697,10907,22734
153696,10907,30885
153695,10907,46184
153694,10907,25829
153674,10907,40852
153675,10907,45319
147933,19136,15674
147944,19136,29767
147931,19136,31178
14007,1319,29017
20611,1948,19110
26311,39480,34437
26312,39480,34817
26313,39480,36830
26314,39480,38428
26315,39480,19102
26316,39480,44597
26317,39480,12539
26318,39480,9566
26319,39480,46711
14005,1319,28381
14006,1319,43702
14008,1319,39609
26310,39480,35512
14009,1319,2231
14010,1319,18660
14011,1319,3173
119546,14570,35004
107061,25209,17834
107060,25209,30409
107059,25209,29700
107058,25209,16503
107057,25209,40513
119547,14570,19929
119548,14570,19339
119549,14570,24048
142868,18299,45658
13991,1319,13152
142853,18299,32211
142858,18299,28401
51184,5356,45947
51185,5356,17720
107067,25209,24520
107066,25209,25650
107065,25209,35016
107064,25209,41529
107063,25209,7951
107062,25209,47095
142854,18299,276
142855,18299,2244
142856,18299,31974
142857,18299,25676
142859,18299,35737
26308,39480,43666
142860,18299,43547
142861,18299,43422
142862,18299,32118
142863,18299,6349
20615,1948,14676
20614,1948,36073
20613,1948,7650
20612,1948,23282
142864,18299,36916
142865,18299,43141
142866,18299,18487
142867,18299,28201
119550,14570,23531
119551,14570,35830
119552,14570,31167
119561,14570,21121
13989,1319,20764
13990,1319,26675
107048,25209,35226
107047,25209,30805
107046,25209,20607
107045,25209,20606
107044,25209,34478
107043,25209,25797
119563,14570,27419
119562,14570,23857
119559,14570,14900
119560,14570,35176
14004,1319,16523
107056,25209,23161
14003,1319,25213
14002,1319,32819
14001,1319,4720
14000,1319,3513
13999,1319,21203
147930,19136,26003
13998,1319,12416
13997,1319,32480
13996,1319,7286
13995,1319,25166
13994,1319,38067
13993,1319,9154
13988,1319,1968
13987,1319,10602
13986,1319,14790
13985,1319,45474
107055,25209,13348
107054,25209,18425
107053,25209,16821
119553,14570,32504
119554,14570,15863
119555,14570,33958
119556,14570,19938
119557,14570,30097
119558,14570,46516
107052,25209,20072
107051,25209,33894
107050,25209,32744
107049,25209,32294
13973,1319,13962
13974,1319,11930
13975,1319,14722
13976,1319,45862
13977,1319,12028
13978,1319,35279
13979,1319,15421
13980,1319,5331
13981,1319,15882
13982,1319,42138
13983,1319,12121
13984,1319,20164
26307,39480,8134
26309,39480,39987
142852,18299,39179
26289,39480,37192
20631,1948,43538
20630,1948,29295
20629,1948,2713
26287,39480,4039
26288,39480,9049
20628,1948,36261
20627,1948,10384
20626,1948,24244
20625,1948,7198
20624,1948,37493
26290,39480,41153
26298,39480,12695
26291,39480,20025
26292,39480,35890
26293,39480,38534
26294,39480,17028
20623,1948,28861
26295,39480,6774
26296,39480,11854
20622,1948,32582
20621,1948,5593
20620,1948,15058
20632,1948,40664
107068,25209,26436
107069,25209,44983
107070,25209,34204
147929,19136,19328
147928,19136,28327
147927,19136,44221
147926,19136,37393
147925,19136,38535
147924,19136,27203
147923,19136,3650
147922,19136,45449
147921,19136,23094
147920,19136,36471
147919,19136,43517
147918,19136,27376
147917,19136,25186
147916,19136,20834
147915,19136,36156
147914,19136,41974
147913,19136,40874
107074,25209,31140
107073,25209,14948
107072,25209,31082
107071,25209,47486
26297,39480,7456
13992,1319,18963
26299,39480,44315
142844,18299,3843
26284,39480,33618
26283,39480,7047
26282,39480,39379
26303,39480,9146
26304,39480,8890
26305,39480,32478
26306,39480,5285
142841,18299,31167
142842,18299,29528
142843,18299,36426
142845,18299,25983
26301,39480,25012
142846,18299,34383
142847,18299,40705
142848,18299,46825
142849,18299,33131
142850,18299,38611
20619,1948,27966
20618,1948,15008
20617,1948,2174
20616,1948,43156
142851,18299,41256
26302,39480,45057
26281,39480,22268
142837,18299,21454
142839,18299,25000
142838,18299,19533
142840,18299,25507
26300,39480,39449
115356,46926,17688
115355,46926,17302
115354,46926,46892
115353,46926,29783
115352,46926,35075
115351,46926,33363
115350,46926,25017
115349,46926,31914
115337,46926,14733
115338,46926,33958
115339,46926,39528
115358,46926,27173
115340,46926,21685
115341,46926,31544
115342,46926,22802
115343,46926,21851
2553,39060,37740
2552,39060,30175
2551,39060,4779
2550,39060,44425
2549,39060,26874
146228,18877,29272
146227,18877,25336
115345,46926,44073
115357,46926,15724
115336,46926,10085
146232,18877,24010
146237,18877,34780
146218,18877,20248
146247,18877,25019
146246,18877,30751
115348,46926,20142
146245,18877,45828
146244,18877,27407
146243,18877,41890
146242,18877,33249
146241,18877,28436
146240,18877,19002
146239,18877,28835
146238,18877,40926
115363,46926,22402
115335,46926,42346
146236,18877,39290
146229,18877,31591
115329,46926,35875
115330,46926,43709
115331,46926,45767
115332,46926,36365
115362,46926,39700
115361,46926,14858
115360,46926,24219
115359,46926,23019
115333,46926,24624
115334,46926,24903
115344,46926,22805
146222,18877,46586
146226,18877,10585
146235,18877,47321
2526,39060,25151
2525,39060,22890
2524,39060,33666
146231,18877,37829
146230,18877,43912
115366,46926,40690
146219,18877,35243
115364,46926,24805
146216,18877,26188
146215,18877,47401
146214,18877,24554
146213,18877,22396
146212,18877,38838
2523,39060,38634
2522,39060,28957
2521,39060,35930
146211,18877,32275
146221,18877,33626
146233,18877,19651
146234,18877,41378
2520,39060,27557
2519,39060,17132
2518,39060,15902
2517,39060,39902
2516,39060,24316
2527,39060,10713
2528,39060,25998
2529,39060,5392
146248,18877,11034
2548,39060,38175
2547,39060,30049
2546,39060,24080
2545,39060,41024
2544,39060,14614
2543,39060,40583
2542,39060,39284
2541,39060,18951
2540,39060,24432
2539,39060,40878
2538,39060,21270
146225,18877,35242
2530,39060,35067
146224,18877,6901
146223,18877,23292
146220,18877,45016
146217,18877,35880
2537,39060,15115
2536,39060,17601
2535,39060,7556
2534,39060,8201
2533,39060,46851
2532,39060,28034
2531,39060,46844
115365,46926,17039
115347,46926,25492
109512,13028,24604
109514,13028,957
109485,13028,29680
109484,13028,31203
109483,13028,41694
109510,13028,45848
115346,46926,24727
109511,13028,26984
109513,13028,26553
109508,13028,46310
109487,13028,2803
109516,13028,9149
109517,13028,37364
109518,13028,29018
109519,13028,21788
109520,13028,41893
109509,13028,39422
109506,13028,41788
109486,13028,25845
109515,13028,32677
109488,13028,5148
109498,13028,42899
109502,13028,37903
109503,13028,26174
109489,13028,25297
109504,13028,43911
109505,13028,24120
109501,13028,33403
109500,13028,17328
109499,13028,26124
109507,13028,39595
109497,13028,44581
109491,13028,30452
109490,13028,24503
109495,13028,43823
109494,13028,16471
109493,13028,17054
109496,13028,29949
109492,13028,26497
73972,40495,26038
73973,40495,8183
73974,40495,10650
73975,40495,33715
67120,7322,29759
67119,7322,8654
73970,40495,8868
114996,13864,31791
114997,13864,23692
114998,13864,9428
73971,40495,10974
67134,7322,11767
67136,7322,42089
67135,7322,10987
67133,7322,11095
67132,7322,36903
67131,7322,32582
67130,7322,35890
67129,7322,14397
114981,13864,16026
114982,13864,31123
114983,13864,33258
114984,13864,30733
73969,40495,20661
67128,7322,13894
114999,13864,37790
67125,7322,8675
172108,24061,46184
172109,24061,29518
172110,24061,33787
172111,24061,39291
172112,24061,43178
172113,24061,38224
172114,24061,35817
114995,13864,19148
67127,7322,42346
67126,7322,11323
67124,7322,23076
115000,13864,41657
67123,7322,12894
172115,24061,46565
114979,13864,38349
114967,13864,16543
114980,13864,29317
67122,7322,8183
67121,7322,41849
115003,13864,22222
115002,13864,2204
115001,13864,18610
67118,7322,18280
73997,40495,12714
73990,40495,5879
53218,5612,25103
53231,5612,20881
53230,5612,34841
53229,5612,34253
53228,5612,39546
53227,5612,22301
53226,5612,16256
53225,5612,45334
53224,5612,47085
53223,5612,31773
53222,5612,17786
53221,5612,20038
53220,5612,30102
53219,5612,25135
53217,5612,29639
53233,5612,20142
53216,5612,23432
53215,5612,27763
53214,5612,22992
53213,5612,31388
53212,5612,15192
53211,5612,15834
53210,5612,21207
53209,5612,39487
53208,5612,23076
53206,5612,31203
53205,5612,28579
53204,5612,8357
53203,5612,39001
53232,5612,38971
53234,5612,45345
73963,40495,27643
73999,40495,609
73964,40495,33992
73965,40495,24619
73966,40495,42130
73967,40495,44371
73968,40495,12894
73991,40495,45867
73992,40495,22162
73993,40495,40880
73994,40495,11519
73995,40495,17315
73996,40495,11531
172106,24061,43996
73998,40495,11095
114985,13864,46169
53235,5612,29759
114986,13864,31677
114987,13864,24734
114988,13864,42561
114989,13864,22302
114990,13864,32344
114991,13864,45959
114992,13864,20328
114993,13864,34396
114994,13864,37352
53239,5612,25227
53238,5612,7840
53237,5612,43394
53236,5612,26020
172107,24061,32050
67137,7322,47071
172105,24061,46662
4106,374,15493
172083,24061,26708
44684,33598,37627
44683,33598,7657
67143,7322,27011
67142,7322,11257
67141,7322,16256
4107,374,6391
4104,374,9183
4108,374,34267
4109,374,24932
4110,374,29520
4111,374,46022
67140,7322,45345
44654,33598,28701
4105,374,18502
4103,374,29507
44656,33598,32885
4094,374,20717
4088,374,47198
4089,374,3013
4090,374,22571
4091,374,23167
4092,374,29040
4093,374,34700
4095,374,39381
4102,374,36879
4096,374,19364
4097,374,7415
4098,374,22718
4099,374,13952
4100,374,13233
4101,374,15629
44655,33598,9751
44657,33598,37070
4086,374,10288
44675,33598,8702
44669,33598,35497
44670,33598,47097
44671,33598,7652
44672,33598,35556
44673,33598,11375
44674,33598,45319
44676,33598,46313
44667,33598,27886
44677,33598,39253
44678,33598,21366
44679,33598,38408
44680,33598,18167
44681,33598,17113
44682,33598,43786
44668,33598,19958
44666,33598,43767
44658,33598,43153
172081,24061,34555
67139,7322,24219
114970,13864,30401
114971,13864,41752
114972,13864,23944
172079,24061,24659
172080,24061,35187
172082,24061,13440
44665,33598,5285
44659,33598,36320
44660,33598,24577
44661,33598,18708
44662,33598,33281
44663,33598,33164
44664,33598,15202
4087,374,18867
4085,374,11259
44690,33598,36414
172090,24061,43773
114976,13864,18803
114975,13864,36423
114974,13864,21296
114973,13864,27955
172092,24061,28419
172091,24061,32810
172089,24061,25006
114978,13864,18024
172088,24061,13790
172087,24061,26533
172086,24061,37563
172085,24061,29950
67154,7322,25182
67153,7322,17267
114977,13864,46620
172093,24061,32097
67151,7322,22022
172100,24061,41431
44689,33598,29242
67138,7322,16952
172104,24061,35169
172103,24061,43983
172102,24061,42820
172101,24061,5708
114968,13864,16092
172094,24061,27834
114969,13864,34959
172099,24061,36653
172098,24061,36796
172097,24061,47369
172096,24061,35411
172095,24061,38633
67152,7322,36293
67150,7322,34223
4084,374,26140
4076,374,9417
73988,40495,27011
73989,40495,22825
44687,33598,15315
44686,33598,9150
44685,33598,36106
4075,374,20740
4077,374,34872
73986,40495,30249
4078,374,33130
4079,374,23465
4080,374,21384
4081,374,4397
4082,374,14738
4083,374,26958
73987,40495,46892
73985,40495,17024
67149,7322,22271
73977,40495,25522
67148,7322,17359
172084,24061,27680
67147,7322,20142
67146,7322,11583
67145,7322,23413
73976,40495,26676
73978,40495,24903
73984,40495,20142
73979,40495,21851
73980,40495,21136
44688,33598,12630
73981,40495,42206
73982,40495,11113
73983,40495,15724
67144,7322,37618
53207,5612,41794
75438,24466,41077
75424,24466,14082
75406,24466,17809
75426,24466,5303
75407,24466,39561
75428,24466,15160
75429,24466,13049
75430,24466,43973
75431,24466,24024
75432,24466,10953
75433,24466,12835
75434,24466,11973
75435,24466,33441
75436,24466,42856
75437,24466,47498
75439,24466,35620
75440,24466,20383
75441,24466,26605
75442,24466,21716
75411,24466,29076
75410,24466,20064
75409,24466,21506
75408,24466,19323
75425,24466,16746
75427,24466,18349
75423,24466,23439
75416,24466,43260
75422,24466,12438
75412,24466,42753
75413,24466,33715
75415,24466,46617
75414,24466,22560
75417,24466,17438
75418,24466,8731
75419,24466,44217
75420,24466,28212
75421,24466,13467
132263,16517,29088
132795,16601,39461
132809,16601,22198
132808,16601,33222
132807,16601,17596
132806,16601,20404
103572,12152,15041
103573,12152,38804
103574,12152,14993
132799,16601,30741
132805,16601,40345
132804,16601,34841
132796,16601,11087
132797,16601,37115
132798,16601,16702
132803,16601,38217
132800,16601,41113
132801,16601,26697
132802,16601,39144
132810,16601,29064
103562,12152,26984
132811,16601,17072
132264,16517,33131
2720,241,10079
2719,241,34693
2718,241,47182
2717,241,40053
132273,16517,23846
132272,16517,3053
132271,16517,12243
132270,16517,46507
132269,16517,25957
132268,16517,34112
83082,9347,31098
103570,12152,44272
132267,16517,25962
132266,16517,47046
2136,195,17438
2135,195,32328
2134,195,17347
2133,195,36803
132265,16517,23191
103571,12152,43034
103569,12152,23062
2722,241,35293
103556,12152,46217
28005,32306,20202
28006,32306,34678
28007,32306,30449
103552,12152,28904
103553,12152,43050
103554,12152,19275
103555,12152,30452
103557,12152,45077
28003,32306,33136
103558,12152,33599
103559,12152,30939
103560,12152,35076
103561,12152,22623
106581,12619,36410
103563,12152,43649
110688,25297,40021
28004,32306,7986
28002,32306,45258
103568,12152,33018
27992,32306,31591
27984,32306,34516
27985,32306,46258
27986,32306,16273
27987,32306,24061
27988,32306,28949
27990,32306,26349
27991,32306,26351
27993,32306,37871
28001,32306,27730
27994,32306,12369
27995,32306,19993
27996,32306,9905
27997,32306,40577
27998,32306,7471
27999,32306,7378
28000,32306,45752
110687,25297,36565
110686,25297,29552
110685,25297,43763
132790,16601,42648
35975,23650,43494
35974,23650,39945
132785,16601,39072
132786,16601,26707
132787,16601,27569
132788,16601,21690
132789,16601,27895
132791,16601,41286
110684,25297,40857
132792,16601,36392
132793,16601,26681
132794,16601,9651
103564,12152,23453
103565,12152,23406
103566,12152,35280
103567,12152,22222
35976,23650,15268
35977,23650,46202
35978,23650,17360
35979,23650,5003
106582,12619,45555
110683,25297,22321
110682,25297,14676
110681,25297,14618
110680,25297,20835
110679,25297,47439
110678,25297,25184
110677,25297,39313
110676,25297,19298
106583,12619,26470
106584,12619,39665
106585,12619,23019
106586,12619,34223
35981,23650,25019
35980,23650,29064
2721,241,5726
172889,24218,42714
132274,16517,27263
2162,195,25015
2155,195,17108
2156,195,16521
2157,195,33162
2158,195,11262
2159,195,13102
2160,195,37077
2161,195,15004
2163,195,21411
172873,24218,39875
132279,16517,42872
132280,16517,18736
132281,16517,31891
106551,12619,22314
106552,12619,30304
106553,12619,26849
106554,12619,43204
172862,24218,38405
172863,24218,28612
172864,24218,43196
172865,24218,36992
2152,195,42180
2153,195,16163
2154,195,21089
64433,24249,40658
64434,24249,45587
64435,24249,46784
35959,23650,23062
35960,23650,31439
172872,24218,45652
172871,24218,26984
172870,24218,28471
172869,24218,25648
172868,24218,32638
172867,24218,43207
172866,24218,44002
106555,12619,21765
106556,12619,28010
106557,12619,14858
35963,23650,21391
35965,23650,27484
35966,23650,23162
35967,23650,39596
35968,23650,31413
35969,23650,23172
35970,23650,11715
35971,23650,4592
35972,23650,5450
35973,23650,19519
172860,24218,34641
172859,24218,19962
172858,24218,35830
172857,24218,44371
172856,24218,33431
172855,24218,12276
35964,23650,10943
106568,12619,24219
106558,12619,19975
106567,12619,28602
106559,12619,22906
106560,12619,18426
106561,12619,16234
106562,12619,26384
106563,12619,21739
106564,12619,17594
106565,12619,32097
132282,16517,25600
132283,16517,45323
132284,16517,41791
132285,16517,46517
172861,24218,33599
35961,23650,26675
35962,23650,41465
106566,12619,43678
64432,24249,5547
172874,24218,30707
132275,16517,21842
2737,241,27772
2730,241,11689
2731,241,36385
2732,241,29320
2733,241,4320
2734,241,20541
2735,241,4760
2736,241,34804
2738,241,16379
172875,24218,42346
2739,241,30205
2740,241,12179
2741,241,38114
2742,241,25341
2743,241,38574
2744,241,42820
2745,241,28741
2729,241,29998
2728,241,36448
2727,241,24899
2726,241,4836
132276,16517,22304
27982,32306,9485
172888,24218,28561
172887,24218,35406
172886,24218,34841
172885,24218,20300
35953,23650,17915
35954,23650,5981
35955,23650,20481
35956,23650,2419
132277,16517,19900
132278,16517,8028
2723,241,32234
2724,241,14681
2725,241,19132
2746,241,7930
2747,241,14807
2748,241,35474
172884,24218,25024
2145,195,1081
2146,195,22049
2147,195,19133
2148,195,41776
172883,24218,30543
2149,195,20276
2150,195,34577
2151,195,9140
172882,24218,37525
172881,24218,35950
172880,24218,37508
172879,24218,27203
172878,24218,44272
172877,24218,46258
172876,24218,45449
2144,195,13442
64431,24249,34980
2749,241,2911
64430,24249,13110
2750,241,33268
2751,241,29349
2752,241,1218
35957,23650,37384
35958,23650,28675
2137,195,27704
2138,195,1654
2139,195,13678
2140,195,43371
2141,195,16887
2142,195,24274
2143,195,23809
64427,24249,38435
64428,24249,26486
64429,24249,35338
27983,32306,7554
27989,32306,17152
27981,32306,26685
35947,23650,12152
35949,23650,5197
35950,23650,14634
35951,23650,16309
64426,24249,8278
64425,24249,17583
64424,24249,20750
64423,24249,29988
64422,24249,24993
64421,24249,14679
64420,24249,33111
55305,40081,46040
55304,40081,17776
55303,40081,30948
83047,9347,42122
83048,9347,18182
35948,23650,7047
35946,23650,31528
83050,9347,45960
55306,40081,28479
132262,16517,42854
106575,12619,14612
106576,12619,41681
106577,12619,14432
103478,12146,15832
106573,12619,39546
55315,40081,18351
55314,40081,44692
55313,40081,35257
55312,40081,5921
55311,40081,20869
55310,40081,37232
55309,40081,20488
55308,40081,44820
55307,40081,33073
83049,9347,38972
83051,9347,45099
106574,12619,30741
64416,24249,33752
35952,23650,24099
172890,24218,24822
106572,12619,7471
106571,12619,18894
132252,16517,23843
132251,16517,21114
132250,16517,34682
27980,32306,46151
106570,12619,14092
106569,12619,17792
106578,12619,15687
83056,9347,20702
83057,9347,25766
83058,9347,33919
83059,9347,46588
64415,24249,35874
64417,24249,40495
83052,9347,32890
64418,24249,23465
83053,9347,9993
83054,9347,14498
83055,9347,38719
55302,40081,11499
55301,40081,28763
55300,40081,9333
55299,40081,8364
55298,40081,37658
55297,40081,34410
55296,40081,41398
55295,40081,29299
55294,40081,46877
55293,40081,10321
55292,40081,42627
64419,24249,11725
132253,16517,18577
132254,16517,31904
83061,9347,14696
6507,602,12434
6505,602,44968
6504,602,23459
6503,602,7592
6502,602,35836
6501,602,37857
6500,602,17966
6499,602,17579
6498,602,32654
6497,602,23945
6496,602,31104
6495,602,10369
64445,24249,29394
64444,24249,29244
64443,24249,41681
64442,24249,22169
6506,602,3013
6508,602,37663
64440,24249,9142
6509,602,24061
6524,602,21979
6523,602,27115
6522,602,5041
6521,602,45132
6520,602,9795
6519,602,23546
6518,602,33550
6517,602,13440
6516,602,1124
6515,602,12950
6514,602,37764
6513,602,19632
6512,602,12779
6511,602,2699
6510,602,6944
64441,24249,24235
64439,24249,7075
64450,24249,38810
64447,24249,9984
64437,24249,33321
64436,24249,23808
55327,40081,307
55326,40081,39950
55325,40081,33377
55324,40081,23493
55323,40081,42747
55322,40081,37627
55321,40081,31285
55320,40081,29008
55319,40081,32484
55318,40081,15031
55317,40081,25298
55316,40081,35721
64449,24249,28151
64448,24249,19567
64446,24249,20144
64438,24249,31245
6530,602,35278
132255,16517,43312
132256,16517,24508
132257,16517,20439
132258,16517,18982
132259,16517,26817
132260,16517,23480
103473,12146,25891
103474,12146,38465
103475,12146,20801
103476,12146,35673
6527,602,18524
6528,602,6969
103477,12146,25012
132261,16517,17447
6529,602,47380
6526,602,22786
83060,9347,28081
83062,9347,26000
110703,25297,29744
103505,12146,47531
103506,12146,10300
103507,12146,15131
103508,12146,25998
110702,25297,28251
110701,25297,26242
110700,25297,32087
110699,25297,42141
110698,25297,14275
110697,25297,34112
110696,25297,40410
110695,25297,43537
110694,25297,44581
110693,25297,20540
110692,25297,29621
103504,12146,36915
110704,25297,38319
110690,25297,28081
110705,25297,27589
103500,12146,47421
103501,12146,12493
103502,12146,43543
103503,12146,14084
316,25,29245
317,25,30582
318,25,42622
319,25,4251
320,25,23199
110711,25297,35039
110710,25297,40253
110709,25297,46565
110708,25297,20644
110707,25297,13463
110706,25297,37364
110691,25297,24903
110689,25297,42899
103498,12146,43228
103543,12152,46926
103545,12152,28666
103546,12152,41985
103547,12152,42138
103548,12152,17024
103549,12152,20164
103550,12152,35037
103551,12152,2231
27972,32306,11008
27973,32306,9375
27974,32306,17724
27975,32306,36508
27976,32306,8183
27977,32306,2261
27978,32306,22138
27979,32306,25853
103544,12152,35279
103542,12152,25828
2128,195,31440
103541,12152,21017
2129,195,16774
2130,195,5004
2131,195,6070
2132,195,17186
132776,16601,32696
132777,16601,30543
132778,16601,45783
132779,16601,19009
132780,16601,31267
132781,16601,25597
132782,16601,40274
132783,16601,44757
132784,16601,20028
103539,12152,14722
103540,12152,24886
83063,9347,24247
103499,12146,19565
103497,12146,23730
293,25,8041
295,25,8543
296,25,26533
297,25,19539
298,25,1226
299,25,18202
300,25,42713
301,25,45631
302,25,29536
303,25,10626
304,25,2163
103479,12146,35388
103480,12146,28577
103481,12146,44057
103482,12146,35635
315,25,11829
294,25,17328
292,25,25145
305,25,27914
291,25,22790
83064,9347,9300
83065,9347,37042
83066,9347,47070
83067,9347,39870
83068,9347,19199
83069,9347,9543
83070,9347,39595
106579,12619,29857
106580,12619,29342
285,25,15170
286,25,38806
287,25,13380
288,25,1060
289,25,39877
290,25,3914
103484,12146,14517
103483,12146,13755
306,25,1651
311,25,26832
83080,9347,46657
307,25,12007
103492,12146,23211
308,25,13006
309,25,23592
310,25,5241
103493,12146,29776
103491,12146,25604
103494,12146,9729
103495,12146,29312
103496,12146,47411
312,25,16163
313,25,39107
314,25,11837
83079,9347,34127
83081,9347,44849
83078,9347,13753
83077,9347,35967
103485,12146,15395
103486,12146,31266
103487,12146,44961
103488,12146,17872
103489,12146,16918
103490,12146,28310
83071,9347,34899
6525,602,41683
83072,9347,37313
83073,9347,26663
83074,9347,15403
83075,9347,23689
83076,9347,18312
95939,11121,40290
95937,11121,6525
95935,11121,24805
95932,11121,39442
95934,11121,32258
95933,11121,42220
95938,11121,17615
66529,7247,18735
66521,7247,35902
66522,7247,10307
66519,7247,43887
59423,6346,47256
59422,6346,24697
59421,6346,33365
59420,6346,25540
66531,7247,39937
66530,7247,24308
66528,7247,30433
66527,7247,17006
66526,7247,15992
95945,11121,22861
95944,11121,36982
95943,11121,15501
95942,11121,37465
95941,11121,29520
66525,7247,9506
66524,7247,20869
66523,7247,16898
95940,11121,14949
66520,7247,42564
95936,11121,38596
66518,7247,13182
80793,9062,12704
80794,9062,44594
80795,9062,29199
80796,9062,46868
80797,9062,25789
80798,9062,17039
80799,9062,28925
80800,9062,13925
59419,6346,30284
59418,6346,23059
59417,6346,12186
59416,6346,29590
59415,6346,39798
59414,6346,2903
59413,6346,33923
59412,6346,39226
59411,6346,11298
59410,6346,40966
59409,6346,29640
59408,6346,26263
59407,6346,33437
59406,6346,10900
59405,6346,27065
59404,6346,18156
59403,6346,22802
59402,6346,41258
95930,11121,14697
80792,9062,43187
66517,7247,27602
80791,9062,33812
80766,9062,19839
80767,9062,20566
80768,9062,46968
80769,9062,13521
80770,9062,20973
80771,9062,40511
80772,9062,33658
80773,9062,32796
80774,9062,7327
80775,9062,33998
80776,9062,47497
80777,9062,25120
80778,9062,44409
80779,9062,24810
80780,9062,13543
80781,9062,24061
80782,9062,14128
80783,9062,36584
80784,9062,46970
80785,9062,42993
80786,9062,5781
80787,9062,13006
80788,9062,28376
80789,9062,17748
80790,9062,40577
95931,11121,39463
2280,202,20372
95929,11121,20316
2281,202,37267
58187,6194,16152
58188,6194,34127
58189,6194,30985
21057,44270,44758
21058,44270,13665
21059,44270,16270
21060,44270,22394
21061,44270,29158
21062,44270,22184
21063,44270,30469
21064,44270,39413
21065,44270,6160
21066,44270,5989
21067,44270,39061
21068,44270,34229
21069,44270,35107
21070,44270,17229
21071,44270,43833
21072,44270,36554
21073,44270,18345
21074,44270,45441
21075,44270,25337
21076,44270,10122
21077,44270,21924
21078,44270,10863
58186,6194,35967
59400,6346,7015
95928,11121,19459
58185,6194,29747
17967,1701,26423
17968,1701,39355
17969,1701,3164
2278,202,45034
2279,202,14274
58165,6194,32152
58166,6194,32181
58167,6194,6520
58168,6194,40860
58169,6194,31455
58170,6194,24901
58171,6194,1790
58172,6194,24247
58173,6194,10585
58174,6194,41393
58175,6194,45534
58176,6194,34983
58177,6194,7767
58178,6194,17634
58179,6194,26106
58180,6194,37884
58181,6194,40362
58182,6194,15352
58183,6194,45541
58184,6194,44698
21079,44270,7206
21080,44270,27260
21081,44270,42245
21082,44270,21795
2288,202,5839
2289,202,8500
2290,202,39764
2291,202,25370
35420,3560,14026
35421,3560,30319
35422,3560,22802
2292,202,23605
35441,3560,30270
35440,3560,18559
35439,3560,33196
35438,3560,8801
35437,3560,22639
35436,3560,41688
35435,3560,5991
35434,3560,25175
35433,3560,40930
35432,3560,6915
35431,3560,34949
35430,3560,19873
35429,3560,43788
35428,3560,20502
35427,3560,3850
35423,3560,19856
35424,3560,22662
2287,202,8754
2286,202,20152
2285,202,28922
35409,3560,8180
21083,44270,33324
21084,44270,21232
21085,44270,27082
21086,44270,23409
21087,44270,39290
21088,44270,32928
21089,44270,9707
21090,44270,22399
21091,44270,13660
35407,3560,41903
35408,3560,20607
35410,3560,28308
2284,202,6004
35411,3560,33894
35412,3560,22599
35413,3560,18107
35414,3560,6346
35415,3560,36518
35416,3560,16455
35417,3560,29265
35418,3560,43169
35419,3560,22586
2282,202,1894
2283,202,346
17966,1701,31520
17965,1701,18735
17964,1701,12318
2262,202,393
2878,252,40368
2877,252,16297
2876,252,46111
2875,252,46023
2874,252,27767
2873,252,38782
2872,252,330
2871,252,43283
2870,252,8197
2869,252,23624
2868,252,8735
2867,252,5332
